ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	91	0.459595245415341	1.56012694336511	0.00312226653496802	0.04324572155896	0.0372121192997131	1111	tags=24%, list=7%, signal=23%	CEACAM7/FCGR3B/GFRA3/FOLR1/ALPI/MELTF/LYPD1/CD24/PKHD1/EFNA5/GPC4/EFNA3/ITLN1/GPC3/DPEP1/SMPDL3B/ACHE/PLAUR/TNFRSF10C/ULBP2/GPC5/RAB27B
GOMF_PHOSPHATIDYLSERINE_BINDING	GOMF_PHOSPHATIDYLSERINE_BINDING	39	0.554239528738281	1.66614737179024	0.00316050851356089	0.0436451175682218	0.0375557919546881	2215	tags=33%, list=15%, signal=28%	HAVCR1/SYT13/SYT8/ANXA13/SYT3/ANXA9/TREM2/ANXA2P2/ANXA2/ASAP1/GRAMD1B/CPNE1/SYT1
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	74	-0.370975646862229	-1.66863267655583	0.0032046120779195	0.0441228487879717	0.0379668705655119	1665	tags=36%, list=11%, signal=33%	SLC25A13/GCK/PPARA/LEPR/MST1/SLC37A4/PGM1/ACADM/ATF3/KAT2B/SIK1/PC/RBP4/PPARGC1A/C1QTNF3/FOXO1/RGN/GPT/PFKFB1/SORD/PCK1/FBP1/NNMT/PCK2/GPD1/SDS/GNMT
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	17	0.680025862133157	1.75756222036898	0.00325965710018742	0.0447479554581941	0.0385047629430422	1185	tags=41%, list=8%, signal=38%	CDC20/TRIP13/RAD51AP1/LIF/MSX1/FBXO5/PLCB1
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	32	-0.462820290499355	-1.73029458601167	0.00330901450819853	0.0452915260119208	0.0389724950461016	1815	tags=41%, list=12%, signal=36%	RXRA/LRP1/APOE/LIPG/ENPP7/CES1/APOA1/CETP/SCP2/PON1/ABCB4/ABCA8/CYP8B1
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	34	0.574592114594145	1.6981119756099	0.00336099727996953	0.0458677275854666	0.0394683055198899	2801	tags=38%, list=19%, signal=31%	SIX2/FOXJ1/PROM1/CD24/LIF/PRKX/MMP9/JAG1/NOTCH1/IQGAP1/ASXL1/WWTR1/NOTCH2
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	95	0.472319894372687	1.61197580552411	0.00338998980914313	0.0461277205701587	0.0396920245287232	1720	tags=24%, list=12%, signal=22%	SIX2/OXTR/SFRP5/SFRP2/IGF2/KCNQ1/PDX1/AGR2/TGFB2/SCT/CDKN1C/HOXA5/GATA5/EPHB3/HNF1B/PKDCC/SRC/TYMS/FGFR2/CBFA2T2/HIF1A/KLF5/ACVR2B
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	27	0.611693892810585	1.73186385695347	0.00341287509899232	0.0462658183806043	0.0398108550629837	2054	tags=44%, list=14%, signal=38%	CHGA/OXTR/SPHK1/KCNQ1/NPNT/RGS2/ATP1A1/ITGA2/TRPV4/ENO1/ADA/PTAFR
GOBP_RNA_LOCALIZATION	GOBP_RNA_LOCALIZATION	171	0.409264593170124	1.47452725507327	0.0034200809708076	0.0462658183806043	0.0398108550629837	5851	tags=61%, list=39%, signal=38%	IGF2BP1/IGF2BP2/PEG10/EIF5A2/DDX39A/NUP210/FBL/CCT5/NUP107/RAN/NPM1/NUP62/NUP37/NUP155/NUP205/UPF3B/ALYREF/NUP43/NDC1/SSB/CCT6A/NOP58/THOC5/RAE1/NCBP2/NUP93/KPNB1/XPOT/SLBP/NUP188/DKC1/TPR/CPSF6/CKAP5/SMG5/HNRNPA1/CCT3/CCT2/HNRNPA3/MEX3D/XPO5/NXT1/THOC2/AKAP8L/HNRNPU/NUP85/THOC1/DDX39B/KHSRP/YBX1/CHTOP/AGFG1/TCP1/WRAP53/PCID2/DHX9/RUVBL1/NUP35/TSC1/HSF1/CCT4/PABPN1/LRPPRC/CCT8/FLOT1/KHDRBS1/POLDIP3/NUP160/MX2/POLR2D/HNRNPA1L2/UPF3A/SRSF3/NUTF2/PRPF6/CCT7/TNKS/ZC3H11A/TOMM20/ZNHIT6/SMG7/THOC3/ATXN2/THOC7/RBM15B/DCP2/SRSF7/MVP/XPO1/SRSF1/AHCTF1/NUP50/HNRNPA2B1/NUP133/THOC6/CETN2/BICD2/CASC3/MRPL18/ZNHIT3/HHEX/NUP58/PNPT1/IWS1/SEH1L
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	31	-0.504378836131027	-1.8822444832527	0.00345253439889091	0.046569068636203	0.0400717961291102	1331	tags=45%, list=9%, signal=41%	HSD17B10/CES1/AKR1C4/CYP27A1/CYP7B1/BAAT/CYP7A1/SCP2/SLC27A2/ABCB11/AKR1D1/CYP39A1/SLC27A5/CYP8B1
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	30	-0.50106362728509	-1.84633704382054	0.0035105588326686	0.0472144724161806	0.0406271537827979	1060	tags=40%, list=7%, signal=37%	CYP4F11/CBR1/CYP4F3/CYP27A1/TTPA/CYP11A1/UGT1A4/CYP4F2/UGT1A3/CYP1A1/CYP3A4/CYP26A1
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	30	0.589572533040014	1.69148042746898	0.00353238393829192	0.0473706979007934	0.0407615828352335	1228	tags=33%, list=8%, signal=31%	NTS/CALCA/NXPH4/SSTR5/TYRO3/NMB/SSTR2/SORCS2/NPFFR2/GLRB
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	27	-0.521628993828064	-1.85279658708332	0.00355903122248558	0.0475028599523262	0.0408753057620629	1900	tags=52%, list=13%, signal=45%	ACSL6/CYP4F12/SLC27A4/ACOT4/ACOT2/ACOT1/ACOX1/HSD17B4/ACAA1/ACOX2/ACSL1/SLC27A2/CYP4F2/SLC27A5
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	40	0.547205526758719	1.64889938475503	0.00356271449642447	0.0475028599523262	0.0408753057620629	2801	tags=35%, list=19%, signal=29%	SIX2/FOXJ1/PROM1/CD24/GLIS2/LIF/PRKX/MMP9/JAG1/NOTCH1/IQGAP1/ASXL1/WWTR1/NOTCH2
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	378	0.359207669608765	1.35133648932735	0.00361453726237719	0.0479664513155819	0.0412742172958262	2859	tags=30%, list=19%, signal=25%	PRSS1/PRSS2/DMBT1/FCGBP/S100A9/MUC5B/S100A8/FRAS1/SFRP2/MATN3/ITIH5/COL9A2/CTHRC1/PKM/MMP10/MFAP2/ITGB4/PI3/COL2A1/SRPX2/MMP11/FBLN1/APOA4/SNORC/MUC6/EFNA5/NPNT/TGFB2/GPC4/APLP1/TINAG/ENTPD2/LINGO1/GPC3/COLEC12/OLFML2B/COL8A2/LAD1/ACHE/THSD4/TGFB1/BCAM/TNC/MMP9/LOXL1/POSTN/GPC5/LAMB1/LRRC17/P3H2/LAMC2/COCH/ZP3/KAZALD1/LOX/MMP14/SERPINH1/COL9A3/MDK/LAMA5/FGFR2/SCARA3/PAPLN/SULF1/ANXA4/COMP/CRISP3/SERPINE2/ANXA2P2/LGALS3BP/LGALS9/GDF15/S100A6/EMID1/ANXA2/LAMC1/OVGP1/LRRN2/TNFRSF11B/LRIG3/COL27A1/COL6A3/COL4A5/VCAN/LGALS3/CTSC/AGRN/TFPI2/RELN/COL16A1/COL5A2/ADAMTS10/EMILIN2/COL1A2/SPON2/TIMP2/MXRA5/MMP2/HAPLN3/NID1/COL3A1/MMP24/LTBP1/LOXL2/GPC1/MMP12/EDIL3/TGFB3/SRPX/ADAMTS16/ANXA5/TNXA/S100A10/P3H1/COL1A1
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE	343	0.35739603172882	1.33895247358434	0.00361815904320122	0.0479664513155819	0.0412742172958262	5790	tags=46%, list=39%, signal=29%	LAMP5/EPS8L1/DUOX2/IGF2BP1/PACSIN1/ITGB4/TESC/EPS8L3/KIF18A/DUOXA2/DBN1/SH3YL1/BSPRY/AVIL/CDC42BPG/ADORA1/S100A11/VIL1/GABBR1/PDE9A/LIMK1/AIF1L/FSCN1/WASF1/ENAH/SRC/SH3BP1/ARHGEF2/DAGLA/RAB34/CARMIL1/SGCE/STX3/FGD6/MYO10/ITGAV/ABI2/C2CD5/TRPV4/PDE4A/S100A6/ITGA5/GIT1/SLC39A6/ATP2B1/TUBG1/CAPG/FGD1/KDF1/ADAM17/NME1/MAPT/FERMT1/RPS3/PDLIM7/JCAD/KITLG/FGD3/KNSTRN/VASP/PRKCI/RAB3IP/MYO6/CD2AP/CORO1C/IQGAP1/ATP7A/ATF4/CTTNBP2NL/PABPC1/RINL/GABRE/SH3RF1/VEZT/APBB1IP/MYADM/ITGB1BP1/CCDC88A/NCKAP1/EZR/PAK1/HIP1R/CSPG4/ARPC3/SLC9A1/ARHGAP18/PLCE1/SCRIB/PLEKHO1/PIP5K1A/PPP1R9B/ARPIN/LDB1/KPTN/APP/PLCG1/DGKZ/TSC1/NME2/NF2/SNX5/KCNC3/WASF2/FLOT1/PLEK/STX2/INPPL1/CAPRIN1/WWC1/WASH3P/ALS2/KSR1/PTPRK/ARPC2/SRGAP2/PIP5K1C/ACTR3/AAK1/PTK6/APPL2/CDH1/LMO4/PXN/ITGB1/DOCK8/EPS8L2/ARF4/ABL1/DUSP22/NRBP1/DPYSL3/CTTN/RAB22A/SLC9A3R1/PLXND1/SWAP70/FAM89B/RAC2/SRCIN1/ARFIP2/TWF1/CFL1/FLOT2/FER/EEF1A1/ARF1/ATP6AP2/ACTR2/RAC1/BCAR1/LIMA1/PACSIN2/CD44/ABI1/ARPC5/SSX2IP/DNM2
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	93	0.46023271044944	1.56606572611435	0.00367599111674443	0.0485942985233452	0.0418144678536861	3223	tags=37%, list=22%, signal=29%	TRIM71/SPINT1/SPINT2/IGF2BP1/DBN1/TRNP1/SHCBP1/WDR62/KIF14/ASPM/ADGRG1/MELK/SMARCD3/RACGAP1/LHX2/ARHGEF2/DAGLA/PTN/NAP1L1/MDK/FGFR2/HIF1A/PTBP2/HOOK3/NDE1/NOTCH1/NUMBL/ATF5/RAB10/KDM1A/LEF1/NES/VEGFA/RERE
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	118	-0.318522145156662	-1.54126806114733	0.00374232267296242	0.0491908702621689	0.0423278064665169	1851	tags=31%, list=12%, signal=28%	PTK2B/APOE/CHP1/ADGRF5/IRS1/LDLR/PPARA/MLXIPL/IRS2/ABHD6/CPT1A/F2/ENPP7/CES1/ANGPTL3/CD81/POR/APOA1/AADAC/MLYCD/CCDC3/APOC1/AVPR1A/CYP7A1/PPARGC1A/TEK/CCR7/RGN/APOA5/FABP3/NR4A3/GPLD1/MFSD2A/HSD17B13/CCL19/CCL21/HTR2B
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	155	0.416483398806238	1.48877828610728	0.00374149487896597	0.0491908702621689	0.0423278064665169	4585	tags=46%, list=31%, signal=33%	TNP1/CENPA/CENPF/HJURP/DLGAP5/ASF1B/CENPE/CHAF1B/KNTC1/HMGA1/SMARCD3/HELLS/CENPO/CDT1/SOX9/RAD51/MCM2/CDC45/HNF1B/CENPK/OIP5/CENPW/CENPH/SMYD3/NAP1L1/GMNN/DNAJC9/MIS18A/HMGB2/ACTL6A/NPM1/SMARCA4/SMARCD1/CHAF1A/NASP/TAF4/SMARCB1/BAZ2A/SMARCC1/TAF3/MCRS1/ITGB3BP/VPS72/TAF6/TAF9/ANP32E/DR1/SSRP1/RPL23/POGZ/TAF1B/INO80C/INO80D/RUVBL1/CHRAC1/CENPN/SET/ARID2/RAD51C/ANP32B/SART3/SUPT16H/UCHL5/TBP/SRCAP/RNF8/CENPS/NAP1L4/BPTF/CAND1/TP53/SMARCE1
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	102	0.449480021973027	1.54178638477375	0.0038480564419745	0.0504378019513041	0.0434007674231617	3396	tags=34%, list=23%, signal=27%	REG3G/ESRP1/FOXJ1/PROM1/CD24/SULT2B1/BMP6/CDKN1C/ETV4/LIF/SOX9/PRKX/SFN/EZH2/MMP9/PLCB1/JAG1/FOXC1/CD109/SPRED1/KDF1/GRHL1/TRIM16/NOTCH1/MAFG/S1PR2/WWTR1/NCOA3/BTG1/VEGFA/VEZF1/PRLR/ZDHHC21/KLF7/VCL
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	15	0.687440421745967	1.73435910887844	0.00391447618088156	0.0510201389867709	0.0439018573450141	2975	tags=73%, list=20%, signal=59%	GINS1/DNA2/MCM4/RFC4/MCM3/POLA1/LIG1/MCM7/POLD3/PCNA/RFC3
GOBP_RESPONSE_TO_OSMOTIC_STRESS	GOBP_RESPONSE_TO_OSMOTIC_STRESS	64	0.496419297116895	1.60229287361618	0.00391444462931832	0.0510201389867709	0.0439018573450141	1463	tags=22%, list=10%, signal=20%	SST/MAPK13/EPO/SLC4A11/AQP1/FMO1/SLC2A1/STK39/YBX3/ARHGEF2/AKR1B1/ITGA2/PKN1/TRPV4
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	33	0.58015535084785	1.69737616562411	0.00394495239534309	0.0511707386517689	0.0440314454868783	2735	tags=39%, list=18%, signal=32%	TKTL1/PFKP/FUT4/FUT2/ENO2/FUT1/HK2/ENO1/FUT8/FOXK1/PFKFB2/PFKM/FOXK2
GOBP_MESONEPHROS_DEVELOPMENT	GOBP_MESONEPHROS_DEVELOPMENT	60	0.511010911489138	1.63447185801186	0.00398117169251909	0.0511707386517689	0.0440314454868783	1758	tags=27%, list=12%, signal=24%	SIX2/EPCAM/FOXJ1/CRLF1/NPNT/GPC3/SOX9/HNF1B/HOXB7/GDF11/MAGED1/LAMA5/FGFR2/OSR2/FOXC1/LZTS2
GOBP_INORGANIC_ANION_TRANSPORT	GOBP_INORGANIC_ANION_TRANSPORT	111	0.442793860572385	1.53181648517618	0.00396107678779515	0.0511707386517689	0.0440314454868783	2864	tags=34%, list=19%, signal=28%	SLC34A2/CFTR/FXYD3/ANO9/SLC4A11/CLDN4/KCNQ1/CLIC3/SLC4A3/ENPP3/ABCC1/P2RY6/TTYH1/RACGAP1/ABCC4/TTYH2/SLC5A1/CLIC1/SLC26A3/TTYH3/GLRB/LRRC8B/SLC26A2/ABCC10/CLCN2/SLC12A8/SLC26A6/PTAFR/SLC37A1/ABCC5/SLC12A2/SLC26A11/SLC37A3/TSPO/XPR1/SLC4A7/ATF4/GABRE
GOBP_REGULATION_OF_LIPID_TRANSPORT	GOBP_REGULATION_OF_LIPID_TRANSPORT	99	-0.327575770537155	-1.51132673349267	0.00397168181582651	0.0511707386517689	0.0440314454868783	1815	tags=34%, list=12%, signal=30%	LRP1/APOE/FIS1/LIPG/ABCG5/PPARA/SAR1B/IRS2/CRY2/PRAP1/SHH/ACSL5/EDN1/ENPP7/CES1/ABCG8/TTC39B/APOA1/C1QTNF1/OXT/APOC1/CETP/SCP2/APOA5/ACSL1/APOC3/FABP3/PON1/ABCB4/CYP4A11/CYP4F2/REN/ABCA8/CYP8B1
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	137	0.41999162654507	1.48103765679477	0.0039766559460201	0.0511707386517689	0.0440314454868783	5851	tags=62%, list=39%, signal=38%	IGF2BP1/IGF2BP2/PEG10/EIF5A2/DDX39A/NUP210/NUP107/RAN/NPM1/NUP62/NUP37/NUP155/NUP205/UPF3B/ALYREF/NUP43/NDC1/SSB/THOC5/RAE1/NCBP2/NUP93/KPNB1/XPOT/SLBP/NUP188/TPR/CPSF6/CKAP5/SMG5/HNRNPA1/HNRNPA3/XPO5/NXT1/THOC2/AKAP8L/NUP85/THOC1/DDX39B/KHSRP/YBX1/CHTOP/AGFG1/PCID2/DHX9/NUP35/TSC1/HSF1/PABPN1/LRPPRC/FLOT1/KHDRBS1/POLDIP3/NUP160/MX2/POLR2D/HNRNPA1L2/UPF3A/SRSF3/NUTF2/TNKS/ZC3H11A/TOMM20/SMG7/THOC3/ATXN2/THOC7/RBM15B/SRSF7/MVP/XPO1/SRSF1/AHCTF1/NUP50/HNRNPA2B1/NUP133/THOC6/CETN2/BICD2/MRPL18/HHEX/NUP58/PNPT1/IWS1/SEH1L
GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	138	0.425208633872433	1.50166526853216	0.0041182682382121	0.0527866426113374	0.0454219000509988	1785	tags=25%, list=12%, signal=22%	SLC7A10/CFTR/SLC1A7/SLC16A3/SLC4A11/SLC1A5/SLC38A5/SLC4A3/SLC3A1/SLC2A1/SLC6A6/SLC13A2/MFSD10/SLC38A1/SLC7A1/SLC6A8/ABCC1/SLCO4C1/ABCC4/SLC6A11/SLC7A11/SLC26A3/SLC6A9/SLC25A24/SLC25A19/SLC2A6/SLC52A2/SFXN3/SLC26A2/SLC52A3/SLC36A1/SLCO4A1/SLC7A5/SLC17A9
GOCC_PHOTORECEPTOR_INNER_SEGMENT	GOCC_PHOTORECEPTOR_INNER_SEGMENT	32	0.586771221148886	1.70305910405383	0.00415611418502332	0.0531249857259179	0.0457130378535405	2791	tags=44%, list=19%, signal=36%	INHA/SNAP25/DNM1/SLC2A1/ASRGL1/ENO2/USH1C/ATP1A1/OPN1SW/CIB2/ZBED4/CEP250/CROCC/WHRN
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	33	-0.469433806792455	-1.7582199593421	0.00419935417369176	0.053410439963933	0.0459586657856619	1612	tags=42%, list=11%, signal=38%	ALDH9A1/ALDH1A1/ALDH1B1/AKR1C4/ALDH7A1/ALDH4A1/CYP27A1/ALDH5A1/ALDH1L1/ALDH8A1/ALDH2/ALDH3A1/ALDH6A1/ADH4
GOCC_SOMATODENDRITIC_COMPARTMENT	GOCC_SOMATODENDRITIC_COMPARTMENT	492	0.343150303334412	1.30033052277849	0.00420146779888697	0.053410439963933	0.0459586657856619	4111	tags=32%, list=28%, signal=24%	SST/DNER/PCSK1/SEZ6/CALCA/UCHL1/LAMP5/CTNND2/INHA/SNAP25/ITPR3/HTR1D/DRD4/IGF2BP1/KCNQ1/DBN1/CTTNBP2/CYBA/NRSN2/TMPRSS3/TPX2/CACNG4/SLC6A6/TGFB2/ADORA1/ANXA3/IGF1R/CRMP1/SLC38A1/OLFM1/HOMER3/OSBP2/ENO2/EPHB3/PPP1R1B/GABBR1/ZWINT/NDN/CIT/RAP1GAP/PDE9A/MAPK8IP2/WASF1/GNAZ/SORCS2/PTPRS/HOMER1/ITPKA/NCS1/DAGLA/ATP1A2/PRR7/CPLX2/SGCE/STX3/TRPM2/AURKA/NECTIN1/NQO1/MYO10/GLRB/MTMR2/PYCARD/SNCAIP/P2RX4/ABI2/NCDN/ATP13A2/CAD/FCHSD1/FLNA/ATP2B1/IFT52/ASAP1/ABHD17C/PPT1/ERO1A/BGLAP/SMN2/PTBP2/CKB/CLCN2/AGO2/MAPT/KIF21B/RELN/PIAS3/RANGAP1/PRKAA2/SFPQ/IFT57/SLC12A2/EFHC1/GIPC1/RAB3IP/PLXDC1/CD2AP/MAPK8IP3/PPP1CC/MARK2/TGFB3/KIF5B/SEMA4F/NLGN2/ATP7A/FZD5/MCRS1/ATF4/WHRN/ADNP/AKAP12/DTNBP1/GABRE/HDAC1/SERPINI1/LZTS3/YKT6/NRGN/TRAK2/DMWD/PAK1/PRNP/RPS6/DTNB/HNRNPU/HIP1R/CPLX1/MAP1S/STRN4/KIRREL1/KLHL17/NIN/VPS35/GLRX3/HCFC1/PPP1R9B/SLC1A4/APP/TRAPPC4/ENC1/LMTK2/FARP1/RTN4RL1/HSP90AB1/DAB2IP/KCNC3/PALM/INPP5F/DIP2B/ADAM10/RPL28/P2RX7/SMN1/ALCAM/SLC1A3/CAPN2/RACK1
GOBP_MONOAMINE_TRANSPORT	GOBP_MONOAMINE_TRANSPORT	42	0.546657043216368	1.66085236893328	0.00421623832047855	0.0534517645000559	0.0459942247615045	1203	tags=24%, list=8%, signal=22%	CHGA/OXTR/SYT13/SLC29A4/DRD4/SYT8/ADRA2C/GABBR1/SYT3/STX1A
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	17	-0.574551914931987	-1.8048127623735	0.00426472122606796	0.0539190912505594	0.0463963505248122	1869	tags=59%, list=13%, signal=52%	PLIN5/FMC1/ADRA2A/ACACB/ETFBKMT/APOC1/SORL1/APOC3/GPLD1/MFSD2A
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	78	0.467579761923167	1.55562958889626	0.00435278967327019	0.0548830002281894	0.0472257758315613	5493	tags=62%, list=37%, signal=39%	AURKB/NCAPH/NEK2/NCAPG/PKIB/NCAPD2/CDT1/SMC4/DNMT1/FEN1/CCT5/CDK2/TRIM28/SMC2/CCT6A/SFPQ/DDX11/DKC1/TPR/MRE11/HNRNPA1/CCT3/GNL3/CCT2/RAD21/MAPK3/TCP1/NABP2/MORC2/MAP3K4/SIRT6/CCT4/CCT8/PPHLN1/MAPKAPK5/SETDB1/CCT7/PNKP/ZNF304/TNKS/HNRNPD/ACD/HNRNPA2B1/ATF7IP/NSMCE2/ERCC1/SLF2/MAPK1
GOBP_CHROMATIN_ORGANIZATION	GOBP_CHROMATIN_ORGANIZATION	442	0.345141712574062	1.30705657458278	0.00442454890842288	0.0556366041601142	0.0478742376541092	6232	tags=54%, list=42%, signal=32%	TNP1/IGF2/KCNQ1/UHRF1/HJURP/ASF1B/MKI67/CHAF1B/BEND3/CDKN1C/CBX2/HMGA1/MLLT3/SMARCD3/HELLS/SOX9/NDN/MCM2/OIP5/CENPW/RBL1/EZH2/CHEK1/LHX2/NSD2/PHF19/BCORL1/DNMT1/DNMT3A/HDAC11/SMYD3/BRCA1/NAP1L1/CBX6/CHD3/NPM3/PKN1/HDAC2/DNAJC9/YEATS2/ATAD2/CBX1/MIS18A/HMGB2/HDAC7/KDM5B/KMT5C/MTF2/SCMH1/TET3/MTA3/KMT2B/MECOM/TDG/ACTL6A/PHF21A/SMYD5/NPM1/SMARCA4/CDK2/SMARCD1/SUV39H2/XIST/MRGBP/TRIM28/CHAF1A/EHMT2/NASP/CBX5/PRKAA2/CBX3/SMARCB1/USP21/SPIN1/RIF1/ZNF518A/DDX11/SAMD1/BAZ2A/LOXL2/GLMN/NSD3/TPR/SMARCC1/KDM1A/KMT5A/KAT2A/ASXL1/MCRS1/HDAC4/ITGB3BP/VPS72/PCGF3/AEBP2/HDAC1/ATXN7L3/KANSL2/CBX4/RBBP4/HMGN1/JMJD6/PAK1/ANP32E/DR1/SSRP1/HNRNPU/RERE/BRD3/EP400/SUZ12/BCOR/KDM3A/INO80C/LSM11/ASH1L/MAP1S/USP22/HAT1/INO80D/KDM5C/HCFC1/RUVBL1/FAM50A/CHRAC1/MORC2/SRPK1/SET/HDAC10/SETD5/JARID2/TRRAP/SIRT6/KANSL1/TTI1/CHD7/TBL1XR1/METTL4/ARID2/SUDS3/ZNF335/HMGN4/PPHLN1/IPO4/CABIN1/ING5/KANSL3/ZNF445/ANP32B/SART3/TCF7L1/AXIN1/SUPT16H/KDM3B/CHD4/SMARCA1/RCCD1/UCHL5/SRCAP/RNF8/BRPF1/CHD1L/NAP1L4/SETDB1/ZNF304/BPTF/TP53/DNAJC2/WAC/TOX/CTBP1/SMARCE1/KDM6A/PRMT6/OGT/BRD1/SIRT7/CARM1/L3MBTL3/NSD1/TSPYL2/JAK2/RBBP7/KMT2A/RBM15B/CHD8/CBX8/SPI1/BRD4/TLK2/HLTF/HNRNPC/ATF7IP/GATAD2B/MSL1/BAZ1A/USP3/SMCHD1/FOXA1/CHD6/MECP2/CDYL/HMGN3/WDR5/MYSM1/BRCC3/ACTR5/ACTR6/TSSK6/PRKAA1/POLE3/METTL3/EYA3/ACTR8/KMT2E/TFPT/TADA2A/CREBZF/KMT2D/BAZ1B/ACTB/TOP1/KAT7/DAPK3/IFI16/NFRKB/BRD8/PBRM1/PHF20/SMARCC2/TLK1/ASF1A/EP300/UIMC1/UBE2A/UBN2/ARID4B/CENPV
GOMF_DNA_HELICASE_ACTIVITY	GOMF_DNA_HELICASE_ACTIVITY	62	0.498243256197977	1.59908141621545	0.00445312840338948	0.0558446372749384	0.048053246185082	5419	tags=61%, list=36%, signal=39%	DQX1/RAD54L/PIF1/BLM/DNA2/RAD51/MCM2/RECQL4/MCM4/MCM6/DSCC1/RFC4/MCM8/MCM3/CHD3/CHTF18/MCM7/MCM5/RFC5/DDX11/WRN/MRE11/RFC2/RFC3/BRIP1/DHX9/RUVBL1/CHD7/CHD4/TWNK/CHD1L/ERCC3/XRCC6/CHD8/FBH1/RECQL/CHD6/NAV2
GOMF_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16	-0.63702909150361	-1.99479988037213	0.00449752872573194	0.0560982077618177	0.0482714387569361	1138	tags=50%, list=8%, signal=46%	AKR1C4/SLCO1B1/SLC51A/SLCO2B1/SLCO1A2/ABCB11/SLCO1B3/SLC10A1
