gene	conMean	treatMean	logFC	pValue	fdr
CACNA1I	2.04541416	2.13361876168449	0.0882046016844922	0.00128295079021503	0.00166921554425826
ULK1	3.73538742	4.35429611510695	0.618908695106952	1.58028712433578e-15	5.1679660012062e-15
PDGFRA	3.9348883	3.03608601171123	-0.89880228828877	2.1732549778318e-13	5.86148434173688e-13
ACSL3	5.1136802	5.71699676149733	0.603316561497326	6.23600376181083e-09	1.1992732686278e-08
MAST4	3.79432626	3.88712984371658	0.0928035837165777	0.792108156055846	0.799896117805109
CAPNS1	6.44309588	7.41901327804813	0.975917398048128	5.81488798477721e-23	5.4294826183443e-22
BUB1	1.70785752	2.43539854622995	0.727541026229946	4.41851284396765e-27	2.13271715577958e-25
COMT	6.82033008	6.31210169224599	-0.50822838775401	2.64771760098973e-05	3.90765072172803e-05
NISCH	4.67557986	5.60128255986631	0.92570269986631	1.26797774609426e-25	2.75185440571268e-24
LETM1	3.03107054	3.60382603243316	0.572755492433155	7.02007261107538e-22	5.27281474265551e-21
DAG1	4.80723888	5.35753547406417	0.550296594064172	1.31090873267824e-12	3.30175558475817e-12
C1orf109	2.35184816	2.88627134245989	0.534423182459893	2.47281519804558e-16	8.79322731253487e-16
UBIAD1	3.2103188	3.70586239863636	0.495543598636364	5.14674714959622e-14	1.46933476316688e-13
CUTC	4.32896878	4.60833807245989	0.279369292459893	7.01640295581782e-05	0.000100138774129486
ELF4	2.5603265	2.79597452197861	0.235648021978609	0.0982640863046981	0.108904225135433
SIL1	5.44553814	6.04804919374332	0.602511053743315	5.49966265005002e-13	1.42626307069559e-12
STK39	2.14954998	3.22912388914439	1.07957390914439	6.26897660104096e-14	1.76856819920137e-13
NXT2	2.99192964	3.61691617671123	0.62498653671123	3.42955743690229e-14	9.94526619834469e-14
PROM1	2.53758398	2.34305499831551	-0.194528981684492	1.93305137409069e-14	5.72206527725974e-14
ACADM	7.79523424	7.00747982834225	-0.787754411657754	2.06756532884074e-11	4.7708475835032e-11
AIF1	4.95249252	4.82765526815508	-0.124837251844919	0.122299056706851	0.134244758033008
CFH	9.10335202	8.78719742475936	-0.316154595240643	0.18387129441371	0.197751752533337
ACTN4	5.73620324	6.54786226754011	0.811659027540107	3.84792756747519e-18	1.66041740124613e-17
TRIM8	6.00980886	6.58892006254011	0.579111202540108	1.17823676014096e-12	2.97778692484266e-12
PLCB1	2.25960274	2.86088996355615	0.60128722355615	4.7733595763554e-14	1.36671264628678e-13
PPT1	5.74045242	6.48709619296791	0.746643772967914	2.20910380853914e-10	4.73501915574526e-10
DHDDS	3.14916882	3.66228288181818	0.513114061818182	3.33344979372029e-14	9.6824603840616e-14
CHD8	3.38161848	4.08424961256685	0.702631132566845	2.46739559255767e-18	1.08322590800506e-17
BDH2	6.66420942	5.58651333612299	-1.07769608387701	1.71008004285915e-12	4.27302320185994e-12
CCNE2	1.78469362	2.34453185409091	0.559838234090909	1.61314311709611e-21	1.13446601539092e-20
STK3	2.94668052	3.43610909914439	0.489428579144385	1.72803841982067e-20	1.01962347109392e-19
IPP	3.17878618	3.59650467109626	0.417718491096257	9.0246725266021e-11	1.98939187490582e-10
PLK1	1.81588336	2.81868133598931	1.00279797598931	1.55204570442125e-27	1.13299336422751e-25
SPCS1	6.64720318	7.41872854743316	0.771525367433155	1.89619917187643e-23	2.02773938077294e-22
SRPRB	5.42098856	6.26792837631016	0.846939816310161	5.66522093392454e-24	6.94048495275388e-23
GPR107	2.84749788	3.54873730053476	0.701239420534759	1.01975933889319e-22	9.05279823160156e-22
DECR1	8.35314894	8.13152887898396	-0.221620061016043	0.00309344754411664	0.00391411290032693
CLTB	4.6081538	5.18439918925134	0.576245389251337	1.28205100786233e-15	4.23498749156618e-15
HPS4	2.47153268	3.07692620572193	0.605393525721925	3.38962954448802e-21	2.254563084824e-20
ARFIP1	3.46176264	3.75947527938503	0.297712639385027	3.79074601921778e-07	6.39123107229446e-07
MT1X	10.83581236	7.56327660847594	-3.27253575152406	2.80864408246568e-21	1.89959825271205e-20
SUMO3	5.17109854	5.80259936136364	0.631500821363637	2.0833220271159e-17	8.3154014756054e-17
ZDHHC17	3.08932058	3.33485474949198	0.245534169491979	1.47208762833136e-06	2.37540190373601e-06
SLC2A4	2.3010803	2.56095450497326	0.259874204973262	0.00176816597261866	0.00227836762015181
PRPF18	3.16083558	3.51318603529412	0.352350455294117	3.37055294005911e-13	8.91647023646065e-13
BMP2	3.02246358	3.36730031818182	0.344836738181818	0.0238760221320421	0.0279444684632739
SH3BGR	2.9424578	3.09925384553476	0.156796045534759	0.0205778007566376	0.0242190158672059
RAB6B	2.03255622	2.3874910373262	0.354934817326203	1.26241887756077e-24	1.87726362718759e-23
SETD6	2.9822021	3.49071193259358	0.508509832593583	7.96451105779374e-17	2.97843040531296e-16
CSF1R	4.34528836	3.93485015160428	-0.410438208395722	0.000295307817582329	0.000402477079571781
UCKL1	4.2384799	5.16867784510695	0.930197945106952	1.80455040194856e-23	1.93912332121796e-22
BTBD1	5.4728615	5.73060885933155	0.257747359331551	0.000335525861801959	0.000455253446589355
TBC1D8B	2.90826836	3.01635432037433	0.108085960374332	0.177468745682868	0.191145156763416
NDST3	2.20824508	1.8260272447861	-0.382217835213904	3.90936129325933e-27	1.98888448826496e-25
TNNC2	1.9828378	2.17093432606952	0.188096526069519	2.51485225553933e-07	4.30169067205416e-07
ACYP1	2.27116574	2.98681428770053	0.715648547700535	4.18662603194617e-26	1.13437017607916e-24
TERT	2.0178317	2.55065112013369	0.53281942013369	1.17510294462236e-25	2.58844995258087e-24
MFHAS1	3.32916836	3.84934447919786	0.520176119197861	4.40944274942536e-08	7.95356500013768e-08
CTNNBIP1	3.55333088	4.10743983548128	0.554108955481284	1.17190014453775e-15	3.88711752786404e-15
PPP4R2	3.20937372	3.44435254221925	0.234978822219251	0.000157381350819221	0.000218817798171915
AFF4	3.41454686	3.33302064818182	-0.0815262118181819	0.328931448338105	0.34477886355411
FBXL4	3.37567628	3.44030638826203	0.064630108262032	0.57400126860641	0.588116599652061
ST3GAL5	3.91460976	4.03479050144385	0.12018074144385	0.152101722961256	0.165071202717382
DDX3X	5.23968862	5.17720033973262	-0.0624882802673792	0.602791922967157	0.616257066616771
NME5	2.28667488	2.27711001213904	-0.00956486786096278	4.93737366908897e-06	7.65388234802788e-06
DLG5	2.48946442	3.22550159770053	0.736037177700535	8.8351274226516e-17	3.29285571832412e-16
FAM117A	4.07940608	4.24446028074866	0.165054200748664	0.102328664679802	0.113181704873114
DYNC1H1	4.66263826	5.6159766555615	0.953338395561498	1.99245488330516e-23	2.11530696925895e-22
RS1	1.79556008	1.83102403617647	0.0354639561764707	3.41618269285174e-08	6.21146952344035e-08
BBS4	2.85919972	3.50851881280749	0.649319092807487	7.18965240470891e-22	5.39101864947316e-21
HP1BP3	4.26956258	4.73152290286096	0.461960322860963	3.61355296836094e-10	7.5942215963674e-10
PUM1	5.57436868	5.88863336933155	0.314264689331551	7.27628594777353e-07	1.20111070410547e-06
FJX1	2.52347528	2.72570776483957	0.202232484839572	0.00770760679318388	0.00942562519786698
OLFML2B	2.14620182	3.16830160925134	1.02209978925134	2.35484283880977e-27	1.47520048192955e-25
TEAD3	2.88821886	3.67668397467914	0.788465114679144	2.58474153225353e-20	1.48157183351041e-19
RNF103	5.88855918	6.16633476157754	0.27777558157754	1.89221295551246e-06	3.03007923060942e-06
ELOVL4	1.8268927	1.94267156283422	0.115778862834225	0.00021609395460505	0.000297221722364747
SERPINB9	3.90610352	3.37985113195187	-0.526252388048128	7.96905972491502e-06	1.21699005100578e-05
POMZP3	2.22325374	2.55957581687166	0.336322076871657	7.22320076144077e-10	1.48309001222237e-09
TXNL1	5.89002844	6.43732330681818	0.547294866818182	1.14876257583317e-18	5.24664934453691e-18
SERP1	6.68121572	6.99721650147059	0.316000781470589	3.86388210801315e-08	6.9937849713279e-08
TNPO1	4.94141022	5.46014350114973	0.518733281149733	1.77981382117497e-10	3.84566914932449e-10
CD207	2.0537629	1.98372181275401	-0.0700410872459896	1.15760591965862e-07	2.02758934926524e-07
TNFRSF25	2.10277814	2.66228833828877	0.55951019828877	3.25985552921109e-22	2.575519131442e-21
CHRNA5	1.71129278	1.83939818144385	0.12810540144385	4.30495568610553e-11	9.73270375617357e-11
EFEMP2	3.27856326	3.40664373459893	0.128080474598931	0.60108047925019	0.614649672750281
RFK	4.74305068	5.03898774588235	0.295937065882353	1.9925698255128e-05	2.96302512941996e-05
PKN2	3.5795327	3.80275747259358	0.223224772593583	0.000100362422394773	0.000141794829976492
OLFML1	3.20415838	3.19444620820856	-0.00971217179144368	0.248822857555514	0.264514658898526
RABAC1	5.65711874	6.05773314697861	0.40061440697861	5.40702271156248e-06	8.352611334598e-06
DNAJC10	2.89676616	3.55044655727273	0.653680397272727	8.07974446622267e-19	3.77012059535895e-18
KLHL24	4.20715102	4.41648570946524	0.209334689465241	0.00479231124467567	0.00595365474320959
SEPT2	5.8627543	6.36797584839572	0.505221548395722	1.58795490937123e-09	3.18275600510008e-09
HIST1H4E	1.90077468	2.27482332165775	0.374048641657754	2.45979082565208e-17	9.73883118018145e-17
TSPAN13	5.74415808	5.9181516471123	0.1739935671123	0.747031780885175	0.756278707227364
HELLS	1.9271351	2.71585261195187	0.788717511951872	3.83928953211871e-24	4.91484701988472e-23
PRKX	2.15348176	2.37089575205882	0.217413992058824	0.209851632327066	0.224436308069376
SMCHD1	3.07007812	3.46096971149733	0.390891591497326	8.6010075738281e-09	1.63734267025051e-08
TCEA2	3.90779424	4.22135310208556	0.313558862085562	0.00887858003046437	0.0107888977038233
RALGPS2	3.7787314	4.15563692614973	0.376905526149732	4.3136253957251e-05	6.2575551191394e-05
POPDC3	1.7700949	2.08360340585561	0.313508505855615	3.40342230619659e-06	5.3358944321325e-06
KLK1	2.25268362	2.33103313016043	0.0783495101604279	0.000195804639489223	0.000270325473680573
SCRN3	2.5376124	2.79276691409091	0.255154514090909	1.83539623982123e-06	2.94229673073338e-06
HK1	3.7059405	4.06961118564171	0.363670685641711	0.00499810617166039	0.00620234220487163
SMYD3	2.25914142	3.42120332270053	1.16206190270053	4.05087231103877e-25	7.05746649376833e-24
ZBTB11	3.62556898	4.0289251818984	0.403356201898396	1.04475584718157e-10	2.29161370701634e-10
ESR1	3.2865	2.41749471208556	-0.869005287914439	1.0448966095807e-22	9.25734378377766e-22
BIN1	3.68529564	4.32873861379679	0.643442973796791	5.62993425387948e-16	1.93123142774825e-15
SUCLA2	4.1500087	4.21960284010695	0.0695941401069522	0.284774180004032	0.300850416454445
POU3F2	1.90351938	1.96751825433155	0.0639988743315507	5.65087332868493e-11	1.26782230409637e-10
SARM1	2.18624672	2.40298115588235	0.216734435882353	2.23000197392688e-11	5.13226755545121e-11
VIM	6.61360118	7.40983974128342	0.796238561283422	1.08475330676964e-08	2.05086172061135e-08
CD244	2.570916	2.23909579735294	-0.331820202647059	2.31739912983613e-13	6.21797889241875e-13
NRG2	1.83067164	2.03339734387701	0.202725703877005	1.42726755948444e-09	2.86982220457982e-09
ELP3	3.74887374	3.92590350451872	0.177029764518716	0.0346099144066096	0.0400143159625108
ATP13A3	5.04106862	5.06543782967914	0.0243692096791444	0.512109861423337	0.527333458376351
NMT2	3.21481304	3.56355967676471	0.348746636764706	5.64473334373387e-07	9.3951252355759e-07
NEIL3	1.73567108	2.22480970275401	0.489138622754011	5.92310524549428e-27	2.60292480763438e-25
EHBP1	5.28908374	5.18116687235294	-0.107916867647059	0.245810312865317	0.261469471765335
CDC42BPA	3.63227	4.05128280176471	0.419012801764706	5.22656066843015e-09	1.00931811071805e-08
RMI1	3.22175892	3.94364748917112	0.721888569171123	2.60238057090023e-16	9.23165766375973e-16
SERBP1	6.24504572	6.53468681120321	0.289641091203208	4.37895523563739e-08	7.90018619207211e-08
BAZ2A	3.06087974	3.62975479745989	0.568875057459893	2.68330805802103e-16	9.49966335731453e-16
PELO	3.31150476	3.71805580042781	0.406551040427808	5.81285224423148e-08	1.03874011477436e-07
SYNGR4	1.92290348	2.08362532494652	0.160721844946524	1.1445566998162e-11	2.68808011950984e-11
ESPL1	2.68260258	3.38915244299465	0.706549862994652	1.4674310778835e-14	4.37308323581139e-14
MXI1	6.21692412	6.10699522839572	-0.109928891604278	0.139841017995235	0.152364094233614
PDE6B	2.00010394	2.08486987112299	0.0847659311229947	0.834052019581312	0.840426818270788
TGFB3	2.99875498	3.0699085163369	0.0711535363368982	0.860034360319257	0.865620271729717
NLRX1	3.6058114	3.93155165459893	0.325740254598931	1.76100592116376e-07	3.04700593567865e-07
PLCL2	3.08772156	3.1950106715508	0.107289111550802	0.111686072784172	0.123053895584706
FBXO21	4.16694188	4.06486512157754	-0.102076758422459	0.067947049995799	0.0763971859232297
ILVBL	4.31241534	4.54833662647059	0.235921286470588	0.000408399663050872	0.000550831306112132
STAM	2.907156	3.66926341149733	0.762107411497326	2.31546637278475e-17	9.18388615662672e-17
GOSR2	2.81127584	3.46283792326203	0.651562083262032	3.01396161162736e-25	5.65229785891815e-24
AKAP10	2.6902809	2.92731743879679	0.237036538796791	0.000166145022155716	0.00023060323392543
ZBTB16	4.23341464	4.08984817510695	-0.143566464893048	0.0468606797896191	0.0535126547616943
IL23A	2.30244612	2.4699982681016	0.167552148101604	6.07488044176275e-06	9.34507470255841e-06
PIGG	3.6986094	4.41266561243316	0.714056212433155	2.41180442314713e-22	1.95803938140245e-21
DEK	5.5280706	6.31300411283422	0.784933512834225	3.40138596949844e-13	8.99534199658075e-13
PPIA	7.36497832	8.52680047778075	1.16182215778075	9.80859126529544e-28	8.57814719270838e-26
CHMP6	3.48174316	4.09643168093583	0.614688520935828	7.6391082993188e-20	4.04533834579634e-19
JUND	6.76221342	6.45343296885027	-0.308780451149733	0.00242920554987187	0.00309850868187989
VPS13D	3.09995786	3.24105779665775	0.141099936657754	0.00575029047035933	0.00709786413145388
SYNJ2	2.63578792	3.07522019874332	0.439432278743316	8.08229581330757e-10	1.65486599255785e-09
UCN	2.06911624	2.61479249435829	0.545676254358289	8.59222998349142e-16	2.89014346702893e-15
PCDHA5	1.89431168	1.9412356534492	0.046923973449198	0.00185474861763386	0.00238506253305574
LDHB	5.13598568	5.26604232438503	0.130056644385027	0.943672297402804	0.94645820403758
CDK4	4.58925656	5.60042472946524	1.01116816946524	8.35129591702823e-19	3.89066439003747e-18
PIAS1	3.41164964	3.7187262294385	0.307076589438503	1.14927564850924e-08	2.16774542030368e-08
POU1F1	1.75433398	1.79954415219251	0.0452101721925133	0.223693736639883	0.238777858095479
TEX261	4.52824916	5.0518105707754	0.523561410775401	2.25256775349369e-19	1.13050744128465e-18
SAMD14	2.1880371	2.3087584540107	0.120721354010696	0.000185973757166313	0.000257195271183661
DKK3	3.08442424	3.6820839365508	0.597659696550802	0.000101897896137618	0.000143849147608052
INSL3	1.86590376	1.92972811470588	0.0638243547058823	0.0123833383474028	0.0148495828974489
PLEKHA6	3.56615506	3.90031886248663	0.334163802486631	0.00014044371091078	0.000196008737316309
CBL	2.00207882	2.2229960757754	0.220917255775401	7.65491369297695e-06	1.1702293639679e-05
PROC	8.75949618	8.27731814986631	-0.482178030133689	0.000243946209361146	0.000334229388442222
GAA	5.27231056	5.83927517312834	0.566964613128342	1.55203483355729e-11	3.61909284181931e-11
ARHGEF9	2.4953698	2.87097836387701	0.375608563877005	1.33458056089356e-17	5.46262747653977e-17
RCOR1	3.16131624	3.57473339764706	0.413417157647059	2.66565340848962e-08	4.88500343510141e-08
IRF2	4.35409012	4.47101875994652	0.116928639946524	0.0242607592005005	0.0283646970242251
PRDM8	1.95215266	1.99847284639037	0.0463201863903742	0.348781450599072	0.36455134493083
OXSM	4.62837502	4.85657516909091	0.228200149090909	1.08421035372128e-05	1.64268096988337e-05
TNFSF8	2.218835	2.21493379721925	-0.00390120278074857	0.403741081548274	0.419607597754548
STT3A	4.76822872	5.79651736082888	1.02828864082888	8.18842080176777e-23	7.41068862110806e-22
FER	2.15014378	2.35745507893048	0.207311298930481	1.56229635536127e-07	2.71328425224265e-07
PSMC6	4.87117422	5.56501585339572	0.693841633395722	2.43863077380331e-21	1.66335333011619e-20
ADAM8	2.32835726	2.51694426486631	0.18858700486631	0.00638578815225771	0.00785375476871238
WISP3	1.90276628	1.79970677398396	-0.103059506016043	4.42628640039811e-14	1.27270142495822e-13
MYBPC1	1.79005844	1.92315015513369	0.13309171513369	1.63456187454793e-17	6.59574464955773e-17
TTC28	2.88504006	3.11483247280749	0.229792412807487	2.4669835055284e-05	3.6525084318358e-05
CYP39A1	6.80895878	3.97317779390374	-2.83578098609626	9.9522084824941e-23	8.87958156826974e-22
KCTD9	2.92113236	3.19714836882353	0.276016008823529	0.000333949129764815	0.000453183693841237
ANXA10	6.75854734	4.78994276312834	-1.96860457687166	1.45067450016342e-16	5.30153407527658e-16
TUFM	7.27444206	7.68591596625668	0.411473906256684	1.29896255805434e-11	3.04182327636895e-11
NDRG3	3.35346098	4.29712336058824	0.943662380588236	2.64446693710334e-26	7.83844847497779e-25
ARF4	6.96544472	7.50135579270053	0.535911072700535	5.35170955728714e-10	1.11018437105489e-09
IGHM	5.36928102	3.75075429855615	-1.61852672144385	9.26035862774583e-13	2.36338479511352e-12
CST6	1.79801484	1.87839690657754	0.0803820665775401	0.00750610584292133	0.00918938779078643
GAN	1.74481682	1.88356983508021	0.138753015080214	1.25393366737915e-12	3.16276301655055e-12
NEB	2.00902076	2.50515531919786	0.496134559197861	2.43242942312987e-12	6.00661143262682e-12
EPM2AIP1	4.81713584	5.07473328516043	0.257597445160428	0.000101383624582941	0.000143146028762966
FBL	5.80304806	6.937940205	1.134892145	8.91836630466338e-23	8.03836016011139e-22
TJAP1	3.16973884	3.94032703128342	0.770588191283422	1.01680552929944e-25	2.2970443069826e-24
PRRC1	3.82346558	4.86551209312834	1.04204651312834	3.90197852483875e-21	2.56063717012635e-20
TNIP2	3.967265	4.68413423157754	0.716869231577541	2.54746798343509e-19	1.26985240957574e-18
HAO2	8.67963492	5.46905368540107	-3.21058123459893	1.57569799908601e-20	9.34730720344307e-20
IFIT5	4.1474247	4.24436983724599	0.0969451372459895	0.138200046337	0.150687694024777
NCAPG	1.79044448	3.14296244836898	1.35251796836898	7.79248031836145e-28	7.32244453745603e-26
CHMP5	5.4042067	5.8678146859893	0.463607985989305	4.41752503402457e-11	9.98209225519034e-11
CDKL1	1.8292185	1.92873987609626	0.0995213760962566	0.000495838780227958	0.000664220433039263
SLC2A6	2.70525108	3.33163855368984	0.62638747368984	9.56692383272493e-08	1.68604625328131e-07
GAS8	2.82133968	3.45735731173797	0.636017631737968	8.80492582879184e-18	3.67031193231328e-17
OPHN1	4.64700432	4.98398343745989	0.336979117459894	3.50199594836528e-09	6.84665202204417e-09
RPLP1	9.48022362	10.3481013169251	0.867877696925133	3.42965307637859e-21	2.27946769177217e-20
FANCG	2.30053256	3.36583513050802	1.06530257050802	8.94866007452865e-27	3.51304508614718e-25
CASZ1	2.5419467	2.67929419016043	0.137347490160428	0.00612895032260278	0.00754522901735893
C3orf14	2.3923606	2.81910597411765	0.426745374117647	0.134003023473762	0.146346279221531
XCL1	1.92613258	2.07846277318182	0.152330193181818	0.555725844100462	0.570251830255111
PEPD	6.75833468	6.73312691398396	-0.0252077660160426	0.687370110905071	0.6987616744878
AVIL	2.11070206	2.43883046243316	0.328128402433155	4.80257514829109e-12	1.15778237677007e-11
ALDH5A1	5.93487166	5.51436783887701	-0.420503821122995	0.000107719721142313	0.000151679945297314
ACTR3	5.551325	6.11112196625668	0.559796966256684	5.05868540542471e-12	1.21587396424807e-11
ZNF3	2.70385608	3.29288813294118	0.589032052941176	2.04705064333826e-25	4.10013567632808e-24
SCAMP1	3.39356576	3.72434873962567	0.330782979625668	4.62901918897011e-07	7.76897710358597e-07
ZBTB48	3.59033604	4.01082605149733	0.420490011497326	2.08639652604745e-09	4.14417371589321e-09
BTN3A1	3.48290064	4.06530376850267	0.582403128502674	3.38719501146704e-11	7.70713383211962e-11
TAF9B	3.10979112	3.51888067713904	0.409089557139037	9.36012046989417e-10	1.90942134204562e-09
DMC1	1.75027962	1.87144170430481	0.121162084304813	4.72443274780815e-13	1.23281874332022e-12
KIAA1324	1.7798627	1.96144407491979	0.181581374919786	1.20335973728548e-07	2.10480723949359e-07
SUPT7L	3.36903412	3.94028666812834	0.571252548128343	1.07111160298483e-23	1.20986301651726e-22
POLA1	2.4768524	3.08573010149733	0.608877701497327	4.30050512593326e-19	2.08487166725403e-18
NBEAL2	2.4204257	2.90911578614973	0.488690086149733	1.2612942188293e-13	3.46963931327288e-13
PSTPIP2	3.0754497	3.46409810072192	0.388648400721925	3.32161503936536e-05	4.86241724274349e-05
NXF1	4.74513542	5.62065924066845	0.87552382066845	1.61804469846727e-22	1.37292880130273e-21
BICC1	2.39561604	2.78662998799465	0.391013947994652	0.111686072784172	0.123053895584706
RAB33A	1.9606415	2.06528183278075	0.104640332780749	0.00551664171779909	0.00681612761131898
RND1	5.7203088	5.22465102532086	-0.495657774679144	0.0027540832380609	0.00349824809344146
FMO5	7.34181318	6.90594973243315	-0.435863447566845	0.0145481538032441	0.017325582114609
NCL	6.97652984	7.70702607331551	0.730496233315508	1.07855584589271e-17	4.4580644767292e-17
MYBBP1A	3.27337072	3.88178990144385	0.60841918144385	4.08585722269487e-17	1.58291126526596e-16
IGSF6	3.62922526	3.59270752620321	-0.0365177337967917	0.430541957993502	0.446411211991619
CDKN1A	6.17523574	6.03581702475936	-0.139418715240642	0.572328178860935	0.586538438783924
TMEM30A	5.75958982	5.73813388005348	-0.0214559399465246	0.790214858700593	0.798075445563954
OPN3	4.37944224	4.77472593537433	0.395283695374332	0.000119117384999964	0.000167169448993726
TPMT	5.27968144	5.04184843994652	-0.237833000053476	0.000533540950079808	0.000713407086293513
ZIC1	2.33629094	2.82816283818182	0.491871898181818	0.235927779697162	0.251408642453943
RABIF	3.17048336	4.1866335415508	1.0161501815508	3.30905600546839e-28	4.63950661846068e-26
FKBP3	5.61036296	6.33862793601604	0.728264976016043	2.11172220887321e-22	1.72871568776432e-21
GUF1	2.80624032	3.21592696409091	0.409686644090909	3.72535870029082e-13	9.81685363951934e-13
SYMPK	3.320536	3.98808430566845	0.667548305668449	7.46018229628248e-24	8.80959762340416e-23
PCDHB3	1.95897372	2.09108350542781	0.132109785427807	0.00138305739026946	0.00179391276479444
CGGBP1	4.27339824	4.72442147179144	0.451023231791444	9.65322278077881e-10	1.96739540430594e-09
HIST1H2AB	1.88640794	1.99542747237968	0.109019532379679	5.06365159982551e-08	9.09090133765421e-08
FLNC	2.33264322	2.90463414713904	0.571990927139038	0.000210039351833829	0.000289164213645295
RPL37	8.78599846	9.54161818377005	0.755619723770053	1.09941708363922e-18	5.04213452740666e-18
MAGEC1	1.94744828	2.36414501839572	0.416696738395722	1.30503153216496e-07	2.27768099656453e-07
MBIP	3.32988864	3.35568966620321	0.0258010262032085	0.469594452452839	0.485194502107372
CHST3	2.15720752	2.3287237192246	0.171516199224599	0.0748925851158822	0.0838436253901885
SELP	3.03554802	2.5349926173262	-0.500555402673796	1.1603088602048e-13	3.20081454159556e-13
ANKRD2	2.04803632	2.18703018382353	0.138993863823529	0.000320334806954278	0.000435310361511867
UGDH	6.87136774	7.36587279580214	0.494505055802139	0.000206001762020086	0.000284003989998973
BNIP3	7.02200846	7.04568245141711	0.0236739914171116	0.25237000733102	0.268156414622266
STX11	2.64929996	2.30023130644385	-0.34906865355615	7.54137401205438e-08	1.33626793677987e-07
SEPT7	5.42095804	6.14610934066845	0.725151300668449	6.64538132263072e-13	1.71432982543216e-12
MAP7	4.01252854	3.80353077847594	-0.208997761524064	0.0291313100359291	0.0338619373006135
CNTFR	3.23940898	2.7166176207754	-0.522791359224599	4.52081944050628e-08	8.14946900367183e-08
FOSL2	3.23112702	3.44630662096257	0.215179600962567	0.0401033551856168	0.0461060700708777
LSM7	4.86056256	5.77415727387701	0.913594713877005	8.04726829000729e-21	4.98467887837548e-20
ZBTB44	2.86109676	3.09399987684492	0.23290311684492	0.000254713136868665	0.000348656615211672
C7orf26	3.51589192	4.0310421542246	0.515150234224599	7.21803194771728e-20	3.83384703512849e-19
HOMER1	2.14476802	2.62054289486631	0.47577487486631	0.000443949588158138	0.000596774724121265
HIST1H2AC	5.8335768	6.6210544565508	0.787477656550802	1.59383720367029e-07	2.76643034388282e-07
MARK2	2.68194658	3.16334571526738	0.48139913526738	8.92718692746814e-17	3.32016177390847e-16
HABP4	2.56374284	3.03942266631016	0.47567982631016	1.51312703691828e-11	3.53023008903834e-11
FGF12	2.12907032	2.39602824989305	0.266957929893048	2.65330004229794e-10	5.64057744250727e-10
WFS1	3.31529178	4.49015062959893	1.17485884959893	1.56074904043988e-26	5.20230048083225e-25
BRD3	4.32041596	4.82086386045455	0.500447900454545	7.83582838438096e-10	1.60551779446154e-09
NAPA	5.2729405	5.6219374476738	0.348996947673797	2.7983335082876e-09	5.51487725986264e-09
TSHZ2	2.99935064	3.15947048949198	0.160119849491979	0.0240292772608946	0.0281089400139693
SEC13	5.7854353	6.57952841673797	0.794093116737968	4.24182951757279e-26	1.14231951611953e-24
SAG	1.96411604	1.97618517938503	0.0120691393850267	0.138691471571387	0.15118619873998
KIF5C	1.97167476	2.09527534751337	0.123600587513369	0.0023802184288791	0.00303909767637942
PSENEN	4.17016798	4.8941214934492	0.723953513449198	8.42148681431129e-16	2.8348701612352e-15
KCNJ10	2.09083462	1.94255684486631	-0.14827777513369	4.52191505170658e-10	9.43587896331779e-10
CYB5R2	2.29393308	2.35936821352941	0.0654351335294119	0.676552616765006	0.688081665386908
PDHB	5.76994244	6.09505174580214	0.325109305802139	4.92686562222473e-09	9.53736665376091e-09
ITGA5	4.44443908	5.27449431647059	0.830055236470588	6.75702679369585e-14	1.90018521708741e-13
YAF2	2.78027992	2.7798130090107	-0.000466910989304736	0.758226717720724	0.76734837278038
CTDSP2	5.04737756	5.60937055165775	0.561992991657754	1.77668101589055e-11	4.12225463970613e-11
C12orf10	4.22527618	4.97030870516043	0.745032525160428	5.88653001164493e-23	5.48425582504708e-22
PLXNA3	2.1100299	2.67828886475936	0.568258964759358	3.58875973094029e-15	1.13577623444628e-14
SEC24C	4.8674241	5.21755889620321	0.350134796203209	5.28216561155882e-06	8.16830687095572e-06
PROZ	6.39560262	4.87672213195187	-1.51888048804813	1.12844674207476e-13	3.12071699209341e-13
OR7E47P	2.5172126	2.47266571008021	-0.0445468899197863	1.30811473493276e-05	1.97042589591764e-05
ALDH1L1	6.17950302	5.43568299735294	-0.743820022647059	0.00333602213689423	0.00420838096760736
ANK3	3.17341704	2.90356037935829	-0.269856660641711	4.23009370483527e-10	8.8478374839711e-10
SPAG6	1.74939626	1.7915998597861	0.0422035997860961	8.81171557259823e-08	1.55636639977525e-07
NDUFB3	6.20146464	6.91923601526738	0.71777137526738	3.34625308637494e-23	3.32106219235392e-22
EFNA4	2.3989529	3.59776941729947	1.19881651729947	1.78107365045208e-26	5.8267494646086e-25
TUT1	3.13397262	3.61156825617647	0.47759563617647	1.04762513656683e-13	2.90539178376603e-13
MKKS	4.48589816	5.36491275235294	0.879014592352942	3.40301998165975e-20	1.90607961306281e-19
PTGIS	3.19899832	2.56188378411765	-0.637114535882353	2.41296520125875e-14	7.08391737368523e-14
TNFRSF8	2.0262525	2.08958186435829	0.0633293643582888	0.0722228331315182	0.0809985125762697
RPL10A	8.38370658	9.21021249973262	0.82650591973262	2.10546257368669e-17	8.39618551393884e-17
NCBP2	3.5776379	4.41829094657754	0.84065304657754	4.66343723091874e-23	4.43880830395531e-22
TRIM32	2.58111168	3.15527910270053	0.574167422700535	2.18479202589089e-17	8.68508909302171e-17
